user_000045,2009-04-19T19:32:41Z,ccfe7a3c-1a45-4984-a8d0-644549cefe61,Europe,342579e9-a1e9-4088-bd61-88de6fa8ef8b,Superstitious
user_000045,2006-07-31T20:06:27Z,fb2fc980-381b-4158-ad88-e6512c7a8af2,Akira,658bb857-0e28-4f77-91df-c63d6db908ca,Piece Of Heaven 2004 (Cascade Radio Mix)
user_000045,2006-07-31T18:34:13Z,fb2fc980-381b-4158-ad88-e6512c7a8af2,Akira,658bb857-0e28-4f77-91df-c63d6db908ca,Piece Of Heaven 2004 (Cascade Radio Mix)
user_000045,2006-07-31T18:16:45Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-31T18:12:49Z,c5eb9407-caeb-4303-b383-6929aa94021c,Papa Roach,baa765a9-ee4e-4d66-956a-c64dfe38b311,She Loves Me Not
user_000045,2006-07-31T18:07:48Z,4d31c87e-fc95-4247-8886-b10488e8ecd3,Supernatural,81a00101-29f5-4ee8-bc08-62a5bf53df50,Rock U
user_000045,2006-07-31T18:04:13Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,42d69d62-e837-46b0-8f5d-27e0c23911e4,Cheri Cheri Lady
user_000045,2006-07-31T18:00:28Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-31T17:56:27Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-31T01:29:58Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-31T01:25:37Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-31T01:21:47Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,42d69d62-e837-46b0-8f5d-27e0c23911e4,Cheri Cheri Lady
user_000045,2006-07-31T01:17:20Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,42d69d62-e837-46b0-8f5d-27e0c23911e4,Cheri Cheri Lady
user_000045,2006-07-31T01:13:00Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-30T23:45:35Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T23:41:59Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T19:40:25Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T19:36:34Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T18:29:53Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T18:26:20Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T17:51:49Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,96ba0a2d-4e52-44b3-8634-27d6410bfb73,Sad Girl In The Sunset
user_000045,2006-07-30T17:45:38Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,e1549a48-753d-4c56-9bef-6df91c5bf34b,Don'T Tell Me...
user_000045,2006-07-30T17:41:28Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,23d6e624-4a33-4086-a65d-bf27d96e70e1,Body Heat
user_000045,2006-07-30T17:37:57Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,88a5cc9e-4f7a-4b11-a937-0de8301ecb59,Under My Skin
user_000045,2006-07-30T17:32:05Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T17:28:29Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T15:50:20Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T15:46:49Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T15:36:45Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,ebfc56f7-12b2-4b32-97e3-9477a0718f0a,Is It A Shame
user_000045,2006-07-30T15:33:00Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,e50e5d16-5b67-452e-9177-423665ae5ca7,Read My Lips
user_000045,2006-07-30T15:29:15Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,de0fc83a-c64c-43d2-9b6e-612b4306adcd,Is She Really Going Out With Him?
user_000045,2006-07-30T15:25:05Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,6531a3fe-3512-4141-87e8-49343138eebf,Testemente D'Amelia
user_000045,2006-07-30T15:20:40Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T15:15:45Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c40f89e3-35bc-4577-9b76-6b891f342d8c,Lucifer
user_000045,2006-07-30T15:13:14Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,fab6dec8-b41b-4ed9-969a-5d53c0a6acec,La Serenata (Overture)
user_000045,2006-07-30T14:36:56Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-29T18:11:34Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,27c9be65-59b6-41f0-8410-4ed4c1ee8c2b,Anything
user_000045,2006-07-29T18:06:28Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,c0b74ddb-54b6-424a-90e7-1882ba447b18,Mrs. Jones
user_000045,2006-07-29T18:01:22Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,1d2e352f-4d50-4ead-ac3e-37ec56c2c848,It'S All Over
user_000045,2006-07-29T17:56:46Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,2887586f-1ad9-465f-a3cb-ba17bcc85e62,Deja Vu
user_000045,2006-07-29T17:53:14Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,e841dfee-8190-4045-b31f-696eb1c010de,Big Boys Don'T Cry (Maxi Version)
user_000045,2006-07-29T17:48:24Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,934ac9ea-d388-4ea2-899b-2ddadff80725,G.T.O.
user_000045,2006-07-29T16:17:01Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,ea2aaf32-448e-4485-95eb-7462f8fd06c5,Gangster Love (Maxi Version)
user_000045,2006-07-29T15:30:07Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,42d69d62-e837-46b0-8f5d-27e0c23911e4,Cheri Cheri Lady
user_000045,2006-07-29T15:26:12Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-29T15:22:26Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-29T15:19:15Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-29T15:15:39Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-29T15:09:11Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-29T14:05:37Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-29T04:26:09Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-29T03:23:17Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-28T23:31:27Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-28T23:10:24Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-28T23:05:19Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-28T22:59:04Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T22:51:08Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-28T22:46:37Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-28T22:42:41Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-28T22:39:01Z,29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,dcd48761-ab0a-4611-9481-a6b1a8d3691b,Crowd Chant
user_000045,2006-07-28T22:23:14Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,42d69d62-e837-46b0-8f5d-27e0c23911e4,Cheri Cheri Lady
user_000045,2006-07-28T22:18:53Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-28T22:14:03Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-28T22:09:52Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T22:06:12Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T20:54:38Z,f2ea996a-82ea-4cba-85ec-be3c613d25c0,Saint Seiya,,Hades Opening (Long)
user_000045,2006-07-28T20:50:38Z,f2ea996a-82ea-4cba-85ec-be3c613d25c0,Saint Seiya,,Hades Opening (Long)
user_000045,2006-07-28T19:28:48Z,5d411d28-49a6-4dbc-af18-a496fee7c0d9,Blue System,,Laila (1997)
user_000045,2006-07-28T18:25:06Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-28T16:42:40Z,d3b2711f-2baa-441a-be95-14945ca7e6ea,Roxette,ebcbe3b8-4089-4fae-8c1c-3f9bf62774d9,How Do You Do!
user_000045,2006-07-28T16:37:55Z,9a250493-e200-4676-be17-06e9f51091e7,To/Die/For,e72a060c-2e6e-477b-aef4-94dc23fe09b4,Together Complete
user_000045,2006-07-28T16:23:30Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-28T16:17:49Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T16:09:13Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T16:02:02Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,42d69d62-e837-46b0-8f5d-27e0c23911e4,Cheri Cheri Lady
user_000045,2006-07-28T15:58:12Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T15:54:36Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T15:50:45Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T15:46:20Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,d697e790-4493-4070-9b05-168c6d2eb91a,Brother Louie
user_000045,2006-07-28T15:43:30Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-28T15:37:54Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-28T15:33:09Z,28da4778-94c2-4c44-a053-c96e1c366eb8,Ministry Of Sound,,Jurgen Vries Feat. Shena - Wilderness
user_000045,2006-07-28T15:01:47Z,28da4778-94c2-4c44-a053-c96e1c366eb8,Ministry Of Sound,,Jurgen Vries Feat. Shena - Wilderness
user_000045,2006-07-28T14:57:36Z,28da4778-94c2-4c44-a053-c96e1c366eb8,Ministry Of Sound,,Jurgen Vries Feat. Shena - Wilderness
user_000045,2006-07-28T03:33:30Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-28T03:11:55Z,28503ab7-8bf2-4666-a7bd-2644bfc7cb1d,Dream Theater,e56ced10-af88-48ff-a4c6-20f366c55adf,Another Day
user_000045,2006-07-28T03:08:45Z,fffed9ff-98c6-458a-8379-47e7fb4ba6ec,Bbs Paranoicos,d61fa6db-4229-45db-bc14-84e1c1fecccb,Inocencia
user_000045,2006-07-28T02:48:08Z,fb2fc980-381b-4158-ad88-e6512c7a8af2,Akira,658bb857-0e28-4f77-91df-c63d6db908ca,Piece Of Heaven 2004 (Cascade Radio Mix)
user_000045,2006-07-28T02:43:22Z,9809d784-037f-46e7-8d2d-7ecad897f355,Sandra,ccbdd2b7-c3ef-49aa-bca2-b8682fd677f0,In The Heat Of The Night
user_000045,2006-07-28T02:36:52Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-28T02:33:01Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-27T18:33:03Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-27T17:49:31Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-27T16:28:18Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-27T16:24:33Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-27T16:20:37Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-27T16:16:50Z,013fa897-86db-41d3-8e9f-386c8a34f4e6,Morrissey,09d9dc79-acfc-4fd4-b5e3-884786211fb3,Everyday Is Like Sunday
user_000045,2006-07-27T16:12:35Z,fb2fc980-381b-4158-ad88-e6512c7a8af2,Akira,658bb857-0e28-4f77-91df-c63d6db908ca,Piece Of Heaven 2004 (Cascade Radio Mix)
user_000045,2006-07-27T16:02:26Z,fb2fc980-381b-4158-ad88-e6512c7a8af2,Akira,658bb857-0e28-4f77-91df-c63d6db908ca,Piece Of Heaven 2004 (Cascade Radio Mix)
user_000045,2006-07-26T21:56:05Z,ebee61b4-bbdd-4087-9bcb-d5aa099088ec,James Blunt,80b01c13-2e4b-4f7f-9a4a-d6efc869eebc,You'Re Beautiful
user_000045,2006-07-26T21:52:44Z,fffed9ff-98c6-458a-8379-47e7fb4ba6ec,Bbs Paranoicos,879f6867-727e-4ff7-a8b1-ca1f0988900a,Lo Siento
user_000045,2006-07-26T19:05:52Z,fb2fc980-381b-4158-ad88-e6512c7a8af2,Akira,658bb857-0e28-4f77-91df-c63d6db908ca,Piece Of Heaven 2004 (Cascade Radio Mix)
user_000045,2006-07-26T18:52:56Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-26T18:47:24Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-26T18:40:26Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-26T18:30:00Z,499025a6-1904-4dfc-98ab-307c9b32a575,Place Vendome,510205ec-9ed8-4bdd-98b5-d38268115f02,Place Vendome
user_000045,2006-07-26T18:22:27Z,07fe9699-ae1a-4990-bf52-8466752aae86,Mikel Erentxun,cb9237b3-5076-422c-8215-5ff9c224ef50,Todo Es Igual Siempre
user_000045,2006-07-26T18:06:32Z,c3171463-d55c-4140-ad06-dbdac29c508c,Akira Yamaoka,42fb780b-57fc-4673-8b8a-863dab9470f4,Promise
user_000045,2006-07-26T18:02:41Z,a7c38944-b3fa-4a3d-a4bd-d3b3b06f0cbf,La Oreja De Van Gogh,e120053f-a880-47c7-bea8-a2f98bf912ef,Puede Ser (Feat. El Canto Del Loco)
user_000045,2006-07-26T17:45:43Z,29762c82-bb92-4acd-b1fb-09cc4da250d2,Joe Satriani,dcd48761-ab0a-4611-9481-a6b1a8d3691b,Crowd Chant
user_000045,2006-07-26T17:39:37Z,98913495-8867-43b3-aa8d-db88ee4d4cdc,Modern Talking,4e21392e-58b9-467b-a81c-f120cc75ab4f,"You'Re My Heart, You'Re My Soul"
user_000045,2006-07-26T14:45:52Z,66ea0139-149f-4a0c-8fbf-5ea9ec4a6e49,[Disney],,Un Amigo Fiel
user_000045,2006-07-26T12:42:38Z,4bb712d6-8be9-4c09-810a-eb3bed2be345,Héroes Del Silencio,0894d92e-db1c-4969-9705-4f697659cf02,Hace Tiempo
user_000045,2006-07-26T11:34:26Z,8bfac288-ccc5-448d-9573-c33ea2aa5c30,Red Hot Chili Peppers,150a2263-f8da-46c2-a0e8-b83c92d5160b,Show Me Your Soul
user_000045,2006-07-25T23:01:36Z,,Scorpions & Berliner Philharmoniker,,Big City Nights
user_000045,2006-07-25T22:55:41Z,,Scorpions & Berliner Philharmoniker,,Deadly Sting Suite(Instrumenta
user_000045,2006-07-25T22:50:00Z,9a250493-e200-4676-be17-06e9f51091e7,To/Die/For,088c946f-e588-4939-a85e-3ad13c16f57b,Hollow Heart
user_000045,2006-07-25T22:47:15Z,9a250493-e200-4676-be17-06e9f51091e7,To/Die/For,24d4811d-d1f5-4a7a-a945-730acc33390b,Immortal Love
user_000045,2006-07-25T22:44:50Z,9a250493-e200-4676-be17-06e9f51091e7,To/Die/For,e72a060c-2e6e-477b-aef4-94dc23fe09b4,Together Complete
user_000045,2006-07-25T18:18:46Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-25T18:14:04Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-25T18:09:57Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-25T18:06:01Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-25T18:02:16Z,34101668-3a6e-4fb7-8a8e-8f6130cb9127,Stephan Eicher,5d8beb35-3b2b-42e8-830d-ce4e8e6b22e8,Dejeuner En Paix
user_000045,2006-07-25T15:47:36Z,34101668-3a6e-4fb7-8a8e-8f6130cb9127,Stephan Eicher,5d8beb35-3b2b-42e8-830d-ce4e8e6b22e8,Dejeuner En Paix
user_000045,2006-07-25T15:43:41Z,34101668-3a6e-4fb7-8a8e-8f6130cb9127,Stephan Eicher,5d8beb35-3b2b-42e8-830d-ce4e8e6b22e8,Dejeuner En Paix
user_000045,2006-07-25T15:41:46Z,,Solidays,,Qui Sait - (Anggun - Patrick Bruel - Stephan Eicher - Faudel - Peter Gabriel - Laam…
user_000045,2006-07-25T15:32:56Z,a74f43e4-50c4-4b19-a2ce-c05ce9bccb03,Talk Talk,09c2cff7-863c-482f-8dfe-5180a73471bf,Such A Shame
user_000045,2006-07-25T15:29:01Z,6d072aa8-c851-49c5-92f9-cbca05f4bed9,Orchestral Manoeuvres In The Dark,dc57f4b2-6545-4d1a-8c3f-9faa76bd7c98,Enola Gay
user_000045,2006-07-25T08:56:18Z,bfe46b8e-0c14-41c3-9ffe-c7ce3b53d226,Paul Kantner,a90010c4-79af-47ed-a7d3-8ec6d1dee3fb,We Built This City
user_000045,2006-07-25T01:46:08Z,c7e4f4f6-0c33-4d14-b49a-4eae80c59be7,Jerryc,75e3bb89-e911-43c9-b82f-989a38e32666,Canon Rock
user_000045,2006-07-25T01:40:33Z,c7e4f4f6-0c33-4d14-b49a-4eae80c59be7,Jerryc,75e3bb89-e911-43c9-b82f-989a38e32666,Canon Rock
user_000045,2006-07-25T01:35:43Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-25T01:31:58Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-25T01:28:03Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-25T01:23:38Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-24T22:33:39Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-24T22:30:53Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-24T22:27:03Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,4f1c6daf-8c37-465a-841f-1d0098cfe335,Beautiful Ones
user_000045,2006-07-24T22:22:22Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-24T22:20:12Z,a55c2f1b-3f3f-4d6a-aa30-5e186dbadce6,Suede,7c7c2796-105c-473c-9a8f-af15f8928258,Trash
user_000045,2006-07-24T20:38:34Z,f37c537b-3557-4031-bfd6-ab63ced32854,10Cc,1e584d84-d0c8-4448-9b06-114717044c2e,I'M Not In Love
user_000045,2006-07-24T20:33:44Z,7adaabfb-acfb-47bc-8c7c-59471c2f0db8,The Human League,01676f87-6fdd-4af3-8a7b-3d706e7aa173,Human
user_000045,2006-07-24T20:29:59Z,bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9,Heart,e31ad1e5-dd2e-4bee-92f5-d4fd20a1b4d9,Alone
user_000045,2006-07-24T20:26:14Z,bdbd48f5-abf3-4a4f-9a21-4551dbc3fde9,Heart,1859df00-7561-4626-9202-32ab3cb3b3fe,All I Wanna Do Is Make Love To You
user_000045,2006-07-24T20:21:59Z,eeb1195b-f213-4ce1-b28c-8565211f8e43,Guns N' Roses,4d23bd21-b9c4-4096-b31b-f21c8809830f,Don'T Cry
user_000045,2006-07-24T20:17:54Z,becd8cc6-a453-4183-af88-dedaaec859a6,Gloria Estefan,acc383e7-86a7-418d-8da8-f378bf3bbc8d,Anything For You
user_000045,2006-07-24T20:14:19Z,becd8cc6-a453-4183-af88-dedaaec859a6,Gloria Estefan,143ce8db-f093-4815-bc8a-e5e23e7c69d7,I See Your Smile
user_000045,2006-07-24T20:10:04Z,becd8cc6-a453-4183-af88-dedaaec859a6,Gloria Estefan,82d4a15b-9c81-40a3-8d38-d5de770a0c4d,Here We Are
user_000045,2006-07-24T20:05:49Z,a203c2a4-682c-4d72-bc4e-4c61a4250245,Glenn Medeiros,3452e4e9-5420-4121-839e-b8c28e599d8c,Nothing'S Gonna Change My Love
user_000045,2006-07-24T20:01:09Z,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,e33e3184-858e-424d-9a25-1031d61a8763,You Have Been Loved
user_000045,2006-07-24T19:55:29Z,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,e0aff6c5-4898-4f14-8335-9485f01ff4c4,One More Try
user_000045,2006-07-24T19:49:49Z,ccb8f30e-4d71-40c4-8b1d-846dafe73e2c,George Michael,156aa7a4-35c7-41ed-8269-3675e2d00544,Father Figure
user_000045,2006-07-24T19:44:14Z,467f69b6-8d6d-4d2c-bfad-e89adf2806ff,George Benson,2ea9f94f-ebc6-48b8-9ea9-cdf4cb316d0f,The Greatest Love Of All
user_000045,2006-07-24T19:39:14Z,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,Genesis,72df746e-b0db-4999-b244-33ad6e4842f4,Tonight Tonight Tonight
user_000045,2006-07-24T19:35:04Z,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,Genesis,6f175715-d45e-474e-a498-73070735d58a,Throwing It All Away
user_000045,2006-07-24T19:30:44Z,8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e,Genesis,f5c9f385-273f-49b1-abbe-17aa0f30f80c,In Too Deep
